Verse	Modern	Koine	Lemma	ESN	Role	Morphology
42001032	Ὑψίστου	υψιστου	ὕψιστος	53100	S	....GMS
42001032	κληθήσεται,	κληθησεται	καλέω	25640	V	IFP3..S
42001032	καὶ	και	καί	25320	C	.......
42001032	δώσει	δωσει	δίδωμι	13250	V	IFA3..S
42001032	αὐτῷ	αυτω	αὐτός	8460	R	...3DMS
42001032	˚Κύριος	=κσ	κύριος	29620	N	....NMS
42001032	ὁ	ο	ὁ	35880	E	....NMS
42001032	˚Θεὸς	=θσ	θεός	23160	N	....NMS
42001032	τὸν	τον	ὁ	35880	E	....AMS
42001032	θρόνον	θρονον	θρόνος	23620	N	....AMS
42001032	Δαυὶδ,	δαυειδ	Δαυίδ	11380	N	....GMS
42001032	τοῦ	του	ὁ	35880	E	....GMS
42001032	πατρὸς	πατροσ	πατήρ	39620	N	....GMS
42001032	αὐτοῦ,	αυτου	αὐτός	8460	R	...3GMS
42001033	καὶ	και	καί	25320	C	.......
42001033	βασιλεύσει	βασιλευσει	βασιλεύω	9360	V	IFA3..S
42001033	ἐπὶ	επι	ἐπί	19090	P	.......
42001033	τὸν	τον	ὁ	35880	E	....AMS
42001033	οἶκον	οικον	οἶκος	36240	N	....AMS
42001033	Ἰακὼβ,	ιακωβ	Ἰακώβ	23840	N	....GMS
42001033	εἰς	εισ	εἰς	15190	P	.......
42001033	τοὺς	τουσ	ὁ	35880	E	....AMP
42001033	αἰῶνας,	αιωνασ	αἰών	1650	N	....AMP
42001033	καὶ	και	καί	25320	C	.......
42001033	τῆς	τησ	ὁ	35880	E	....GFS
42001033	βασιλείας	βασιλειασ	βασιλεία	9320	N	....GFS
42001033	αὐτοῦ,	αυτου	αὐτός	8460	R	...3GMS
42001033	οὐκ	ουκ	οὐ	37560	D	.......
42001033	ἔσται	εσται	εἰμί	15100	V	IFM3..S
42001033	τέλος.”	τελοσ	τέλος	50560	N	....NNS
42001034	Εἶπεν	ειπεν	λέγω	30040	V	IAA3..S
42001034	δὲ	δε	δέ	11610	C	.......
42001034	Μαριὰμ	μαριαμ	Μαριάμ	31370	N	....NFS
42001034	πρὸς	προσ	πρός	43140	P	.......
42001034	τὸν	τον	ὁ	35880	E	....AMS
42001034	ἄγγελον,	αγγελον	ἄγγελος	320	N	....AMS
42001034	“Πῶς	πωσ	πῶς	44590	D	.......
42001034	ἔσται	εσται	εἰμί	15100	V	IFM3..S
42001034	τοῦτο,	τουτο	οὗτος	37780	R	....NNS
42001034	ἐπεὶ	επει	ἐπεί	18930	C	.......
42001034	ἄνδρα	ανδρα	ἀνήρ	4350	N	....AMS
42001034	οὐ	ου	οὐ	37560	D	.......
42001034	γινώσκω;”	γινωσκω	γινώσκω	10970	V	IPA1..S
42001035	Καὶ	και	καί	25320	C	.......
42001035	ἀποκριθεὶς	αποκριθεισ	ἀποκρίνω	6110	V	PAP.NMS
42001035	ὁ	ο	ὁ	35880	E	....NMS
42001035	ἄγγελος	αγγελοσ	ἄγγελος	320	N	....NMS
42001035	εἶπεν	ειπεν	λέγω	30040	V	IAA3..S
42001035	αὐτῇ,	αυτη	αὐτός	8460	R	...3DFS
42001035	“˚Πνεῦμα	=πνα	πνεῦμα	41510	N	....NNS
42001035	Ἅγιον	αγιον	ἅγιος	400	A	....NNS
42001035	ἐπελεύσεται	επελευσεται	ἐπέρχομαι	19040	V	IFM3..S
42001035	ἐπὶ	επι	ἐπί	19090	P	.......
42001035	σέ,	σε	σύ	47710	R	...2A.S
42001035	καὶ	και	καί	25320	C	.......
42001035	δύναμις	δυναμισ	δύναμις	14110	N	....NFS
42001035	Ὑψίστου	υψιστου	ὕψιστος	53100	S	....GMS
42001035	ἐπισκιάσει	επισκιασει	ἐπισκιάζω	19820	V	IFA3..S
42001035	σοι·	σοι	σύ	47710	R	...2D.S
42001035	διὸ	διο	διό	13520	C	.......
42001035	καὶ	και	καί	25320	D	.......
42001035	τὸ	το	ὁ	35880	E	....NNS
42001035	γεννώμενον	γεννωμενον	γεννάω	10800	V	PPP.NNS
42001035	Ἅγιον	αγιον	ἅγιος	400	S	....NNS
42001035	κληθήσεται,	κληθησεται	καλέω	25640	V	IFP3..S
42001035	Υἱὸς	υιοσ	υἱός	52070	N	....NMS
42001035	˚Θεοῦ.	=θυ	θεός	23160	N	....GMS
42001036	Καὶ	και	καί	25320	C	.......
42001036	ἰδοὺ,	ιδου	ὁράω	37080	I	MAM2..S
42001036	Ἐλισάβετ,	ελισαβετ	Ἐλισάβετ	16650	N	....NFS
42001036	ἡ	η	ὁ	35880	E	....NFS
42001036	συγγενίς	συγγενισ	συγγενίς	47735	N	....NFS
42001036	σου,	σου	σύ	47710	R	...2G.S
42001036	καὶ	και	καί	25320	D	.......
42001036	αὐτὴ	αυτη	αὐτός	8460	R	...3NFS
42001036	συνείληφεν	συνειληφεν	συλλαμβάνω	48150	V	IEA3..S
42001036	υἱὸν	υιον	υἱός	52070	N	....AMS
42001036	ἐν	εν	ἐν	17220	P	.......
42001036	γήρει	γηρει	γῆρος	10940	N	....DNS
42001036	αὐτῆς,	αυτησ	αὐτός	8460	R	...3GFS
42001036	καὶ	και	καί	25320	C	.......
42001036	οὗτος	ουτοσ	οὗτος	37780	E	....NMS
42001036	μὴν	μην	μήν	33760	N	....NMS
42001036	ἕκτος	εκτοσ	ἕκτος	16230	E	....NMS
42001036	ἐστὶν	εστιν	εἰμί	15100	V	IPA3..S
42001036	αὐτῇ	αυτη	αὐτός	8460	R	...3DFS
42001036	τῇ	τη	ὁ	35880	R	....DFS
42001036	καλουμένῃ	καλουμενη	καλέω	25640	V	PPP.DFS
42001036	στείρᾳ.	στειρα	στεῖρος	47230	S	....DFS
42001037	Ὅτι	οτι	ὅτι	37540	C	.......
42001037	οὐκ	ουκ	οὐ	37560	D	.......
42001037	ἀδυνατήσει	αδυνατησει	ἀδυνατέω	1010	V	IFA3..S
42001037	παρὰ	παρα	παρά	38440	P	.......
42001037	τοῦ	του	ὁ	35880	E	....GMS
42001037	˚Θεοῦ	=θυ	θεός	23160	N	....GMS
42001037	πᾶν	παν	πᾶς	39560	E	....NNS
42001037	ῥῆμα.”	ρημα	ῥῆμα	44870	N	....NNS
42001038	Εἶπεν	ειπεν	λέγω	30040	V	IAA3..S
42001038	δὲ	δε	δέ	11610	C	.......
42001038	Μαριάμ,	μαριαμ	Μαριάμ	31370	N	....NFS
42001038	“Ἰδοὺ,	ιδου	ὁράω	37080	I	MAM2..S
42001038	ἡ	η	ὁ	35880	E	....NFS
42001038	δούλη	δουλη	δούλη	13990	N	....NFS
42001038	˚Κυρίου·	=κυ	κύριος	29620	N	....GMS
42001038	γένοιτό	γενοιτο	γίνομαι	10960	V	OAM3..S
42001038	μοι	μοι	ἐγώ	14730	R	...1D.S
42001038	κατὰ	κατα	κατά	25960	P	.......
42001038	τὸ	το	ὁ	35880	E	....ANS
42001038	ῥῆμά	ρημα	ῥῆμα	44870	N	....ANS
42001038	σου.”	σου	σύ	47710	R	...2G.S
42001038	Καὶ	και	καί	25320	C	.......
42001038	ἀπῆλθεν	απηλθεν	ἀπέρχομαι	5650	V	IAA3..S
42001038	ἀπʼ	απ	ἀπό	5750	P	.......
42001038	αὐτῆς	αυτησ	αὐτός	8460	R	...3GFS
42001038	ὁ	ο	ὁ	35880	E	....NMS
42001038	ἄγγελος.	αγγελοσ	ἄγγελος	320	N	....NMS
42001039	¶Ἀναστᾶσα	αναστασα	ἀνίστημι	4500	V	PAA.NFS
42001039	δὲ	δε	δέ	11610	C	.......
42001039	Μαριὰμ	μαριαμ	Μαριάμ	31370	N	....NFS
42001039	ἐν	εν	ἐν	17220	P	.......
42001039	ταῖς	ταισ	ὁ	35880	E	....DFP
42001039	ἡμέραις	ημεραισ	ἡμέρα	22500	N	....DFP
42001039	ταύταις,	ταυταισ	οὗτος	37780	E	....DFP
42001039	ἐπορεύθη	επορευθη	πορεύω	41980	V	IAP3..S
42001039	εἰς	εισ	εἰς	15190	P	.......
42001039	τὴν	την	ὁ	35880	E	....AFS
42001039	ὀρεινὴν	ορινην	ὀρεινός	37140	S	....AFS
42001039	μετὰ	μετα	μετά	33260	P	.......
42001039	σπουδῆς,	σπουδησ	σπουδή	47100	N	....GFS
42001039	εἰς	εισ	εἰς	15190	P	.......
42001039	πόλιν	πολιν	πόλις	41720	N	....AFS
42001039	Ἰούδα,	ιουδα	Ἰούδας	24550	N	....GMS
42001040	καὶ	και	καί	25320	C	.......
42001040	εἰσῆλθεν	εισηλθεν	εἰσέρχομαι	15250	V	IAA3..S
42001040	εἰς	εισ	εἰς	15190	P	.......
42001040	τὸν	τον	ὁ	35880	E	....AMS
42001040	οἶκον	οικον	οἶκος	36240	N	....AMS
42001040	Ζαχαρίου,	ζαχαριου	Ζαχαρίας	21970	N	....GMS
42001040	καὶ	και	καί	25320	C	.......
42001040	ἠσπάσατο	ησπασατο	ἀσπάζομαι	7820	V	IAM3..S
42001040	τὴν	την	ὁ	35880	E	....AFS
42001040	Ἐλισάβετ.	ελισαβετ	Ἐλισάβετ	16650	N	....AFS
42001041	Καὶ	και	καί	25320	C	.......
42001041	ἐγένετο,	εγενετο	γίνομαι	10960	V	IAM3..S
42001041	ὡς	ωσ	ὡς	56130	C	.......
42001041	ἤκουσεν	ηκουσεν	ἀκούω	1910	V	IAA3..S
42001041	τὸν	τον	ὁ	35880	E	....AMS
42001041	ἀσπασμὸν	ασπασμον	ἀσπασμός	7830	N	....AMS
42001041	τῆς	τησ	ὁ	35880	E	....GFS
42001041	Μαρίας	μαριασ	Μαρία	31370	N	....GFS
42001041	ἡ	η	ὁ	35880	E	....NFS
42001041	Ἐλισάβετ,	ελεισαβετ	Ἐλισάβετ	16650	N	....NFS
42001041	ἐσκίρτησεν	εσκιρτησεν	σκιρτάω	46400	V	IAA3..S
42001041	τὸ	το	ὁ	35880	E	....NNS
42001041	βρέφος	βρεφοσ	βρέφος	10250	N	....NNS
42001041	ἐν	εν	ἐν	17220	P	.......
42001041	τῇ	τη	ὁ	35880	E	....DFS
42001041	κοιλίᾳ	κοιλια	κοιλία	28360	N	....DFS
42001041	αὐτῆς,	αυτησ	αὐτός	8460	R	...3GFS
42001041	καὶ	και	καί	25320	C	.......
42001041	ἐπλήσθη	επλησθη	πλήθω	41300	V	IAP3..S
42001041	˚Πνεύματος	=πνσ	πνεῦμα	41510	N	....GNS
42001041	Ἁγίου	αγιου	ἅγιος	400	A	....GNS
42001041	ἡ	η	ὁ	35880	E	....NFS
42001041	Ἐλισάβετ,	ελισαβετ	Ἐλισάβετ	16650	N	....NFS
42001042	καὶ	και	καί	25320	C	.......
42001042	ἀνεφώνησεν	ανεφωνησεν	ἀναφωνέω	4000	V	IAA3..S
42001042	φωνῇ	φωνη	φωνή	54560	N	....DFS
42001042	μεγάλῃ	μεγαλη	μέγας	31730	A	....DFS
42001042	καὶ	και	καί	25320	C	.......
42001042	εἶπεν,	ειπεν	λέγω	30040	V	IAA3..S
42001042	“Εὐλογημένη	ευλογημενη	εὐλογέω	21270	V	PEP.NFS
42001042	σὺ	συ	σύ	47710	R	...2N.S
42001042	ἐν	εν	ἐν	17220	P	.......
42001042	γυναιξίν,	γυναιξιν	γυνή	11350	N	....DFP
42001042	καὶ	και	καί	25320	C	.......
42001042	εὐλογημένος	ευλογημενοσ	εὐλογέω	21270	V	PEP.NMS
42001042	ὁ	ο	ὁ	35880	E	....NMS
42001042	καρπὸς	καρποσ	καρπός	25900	N	....NMS
42001042	τῆς	τησ	ὁ	35880	E	....GFS
42001042	κοιλίας	κοιλιασ	κοιλία	28360	N	....GFS
42001042	σου.	σου	σύ	47710	R	...2G.S
42001043	Καὶ	και	καί	25320	C	.......
42001043	πόθεν	ποθεν	πόθεν	41590	D	.......
42001043	μοι	μοι	ἐγώ	14730	R	...1D.S
42001043	τοῦτο,	τουτο	οὗτος	37780	R	....NNS
42001043	ἵνα	ινα	ἵνα	24430	D	.......
42001043	ἔλθῃ	ελθη	ἔρχομαι	20640	V	SAA3..S
42001043	ἡ	η	ὁ	35880	E	....NFS
42001043	μήτηρ	μητηρ	μήτηρ	33840	N	....NFS
42001043	τοῦ	του	ὁ	35880	E	....GMS
42001043	˚Κυρίου	=κυ	κύριος	29620	N	....GMS
42001043	μου	μου	ἐγώ	14730	R	...1G.S
42001043	πρὸς	προσ	πρός	43140	P	.......
42001043	ἐμέ;	εμε	ἐγώ	14730	R	...1A.S
42001044	Ἰδοὺ	ιδου	ὁράω	37080	I	MAM2..S
42001044	γὰρ,	γαρ	γάρ	10630	C	.......
42001044	ὡς	ωσ	ὡς	56130	C	.......
42001044	ἐγένετο	εγενετο	γίνομαι	10960	V	IAM3..S
42001044	ἡ	η	ὁ	35880	E	....NFS
42001044	φωνὴ	φωνη	φωνή	54560	N	....NFS
42001044	τοῦ	του	ὁ	35880	E	....GMS
42001044	ἀσπασμοῦ	ασπασμου	ἀσπασμός	7830	N	....GMS
42001044	σου	σου	σύ	47710	R	...2G.S
42001044	εἰς	εισ	εἰς	15190	P	.......
42001044	τὰ	τα	ὁ	35880	E	....ANP
42001044	ὦτά	ωτα	οὖς	37750	N	....ANP
42001044	μου,	μου	ἐγώ	14730	R	...1G.S
42001044	ἐσκίρτησεν	εσκιρτησεν	σκιρτάω	46400	V	IAA3..S
42001044	ἐν	εν	ἐν	17220	P	.......
42001044	ἀγαλλιάσει	αγαλλιασει	ἀγαλλίασις	200	N	....DFS
42001044	τὸ	το	ὁ	35880	E	....NNS
42001044	βρέφος	βρεφοσ	βρέφος	10250	N	....NNS
42001044	ἐν	εν	ἐν	17220	P	.......
42001044	τῇ	τη	ὁ	35880	E	....DFS
42001044	κοιλίᾳ	κοιλια	κοιλία	28360	N	....DFS
42001044	μου.	μου	ἐγώ	14730	R	...1G.S
42001045	Καὶ	και	καί	25320	C	.......
42001045	μακαρία	μακαρια	μακάριος	31070	S	....NFS
42001045	ἡ	η	ὁ	35880	R	....NFS
42001045	πιστεύσασα	πιστευσασα	πιστεύω	41000	V	PAA.NFS
42001045	ὅτι	οτι	ὅτι	37540	C	.......
42001045	ἔσται	εσται	εἰμί	15100	V	IFM3..S
42001045	τελείωσις	τελειωσισ	τελείωσις	50500	N	....NFS
42001045	τοῖς	τοισ	ὁ	35880	R	....DNP
42001045	λελαλημένοις	λελαλημενοισ	λαλέω	29800	V	PEP.DNP
42001045	αὐτῇ	αυτη	αὐτός	8460	R	...3DFS
42001045	παρὰ	παρα	παρά	38440	P	.......
42001045	˚Κυρίου.”	=κυ	κύριος	29620	N	....GMS
42001046	¶Καὶ	και	καί	25320	C	.......
42001046	εἶπεν	ειπεν	λέγω	30040	V	IAA3..S
42001046	Μαριάμ:	μαριαμ	Μαριάμ	31370	N	....NFS
42001046	“Μεγαλύνει	μεγαλυνει	μεγαλύνω	31700	V	IPA3..S
42001046	ἡ	η	ὁ	35880	E	....NFS
42001046	ψυχή	ψυχη	ψυχή	55900	N	....NFS
42001046	μου	μου	ἐγώ	14730	R	...1G.S
42001046	τὸν	τον	ὁ	35880	E	....AMS
42001046	˚Κύριον,	=κν	κύριος	29620	N	....AMS
42001047	καὶ	και	καί	25320	C	.......
42001047	ἠγαλλίασεν	ηγαλλιασεν	ἀγαλλιάω	210	V	IAA3..S
42001047	τὸ	το	ὁ	35880	E	....NNS
42001047	πνεῦμά	πνευμα	πνεῦμα	41510	N	....NNS
42001047	μου	μου	ἐγώ	14730	R	...1G.S
42001047	ἐπὶ	επι	ἐπί	19090	P	.......
42001047	τῷ	τω	ὁ	35880	E	....DMS
42001047	˚Θεῷ,	=θω	θεός	23160	N	....DMS
42001047	τῷ	τω	ὁ	35880	E	....DMS
42001047	Σωτῆρί	σωτηρι	σωτήρ	49900	N	....DMS
42001047	μου.	μου	ἐγώ	14730	R	...1G.S
42001048	Ὅτι	οτι	ὅτι	37540	C	.......
42001048	ἐπέβλεψεν	επεβλεψεν	ἐπιβλέπω	19140	V	IAA3..S
42001048	ἐπὶ	επι	ἐπί	19090	P	.......
