unit_id,witness,verse,kind,witness_reading,sr_reading
03:48003027:w6:substitution,03,Gal 3:27,substitution,χριστον,χν
03:48003028:w16:orthography,03,Gal 3:28,orthography,xπαντεσ,παντεσ
03:48003028:w17:addition,03,Gal 3:28,addition,απαντεσ,
03:48003028:w5:orthography,03,Gal 3:28,orthography,ελλη¯,ελλην
03:48003029:w4:substitution,03,Gal 3:29,substitution,χριστου,χυ
03:48003029:w9:addition,03,Gal 3:29,addition,τοσ,
03:48004001:w13:substitution,03,Gal 4:1,substitution,κσ,κυριοσ
03:48004001:w14:orthography,03,Gal 4:1,orthography,παντω¯,παντων
03:48004001:w5:orthography,03,Gal 4:1,orthography,χρονο¯,χρονον
03:48004002:w10:addition,03,Gal 4:2,addition,τησ,
03:48004006:w1:substitution,03,Gal 4:6,substitution,οτι,εστε
03:48004006:w2:substitution,03,Gal 4:6,substitution,δε,υιοι
03:48004006:w3:substitution,03,Gal 4:6,substitution,εστευ,εξαπεστειλεν
03:48004006:w4:substitution,03,Gal 4:6,substitution,ιοι,ο
03:48004006:w5:substitution,03,Gal 4:6,substitution,εξαπεστειλεν,θσ
03:48004006:w7:substitution,03,Gal 4:6,substitution,πνευμα,πνα
03:48004007:w13:orthography,03,Gal 4:7,orthography,θεου,θυ
03:48004008:w6:substitution,03,Gal 4:8,substitution,θεον,θν
03:48004008:w9:orthography,03,Gal 4:8,orthography,φυσι,φυσει
03:48004009:w21:orthography,03,Gal 4:9,orthography,ανωθε¯,ανωθεν
03:48004009:w22:substitution,03,Gal 4:9,substitution,δουλευσαι,δουλευειν
03:48004009:w4:substitution,03,Gal 4:9,substitution,θεον,θν
03:48004009:w9:orthography,03,Gal 4:9,orthography,θεου,θυ
03:48004012:w1:orthography,03,Gal 4:12,orthography,γεινεσθε,γινεσθε
03:48004014:w13:orthography,03,Gal 4:14,orthography,αλ,αλλ
03:48004014:w14:addition,03,Gal 4:14,addition,λα,
03:48004014:w17:orthography,03,Gal 4:14,orthography,θεου,θυ
03:48004014:w21:substitution,03,Gal 4:14,substitution,χριστον,χν
03:48004014:w3:orthography,03,Gal 4:14,orthography,πειρασμο¯,πειρασμον
03:48004015:w5:orthography,03,Gal 4:15,orthography,υμω¯,υμων
03:48004016:w3:orthography,03,Gal 4:16,orthography,υμω¯,υμων
03:48004018:w3:orthography,03,Gal 4:18,orthography,ζηλουσθε,ζηλουσθαι
03:48004019:w5:orthography,03,Gal 4:19,orthography,ωδεινω,ωδινω
03:48004023:w14:orthography,03,Gal 4:23,orthography,δια,δι
03:48004023:w15:addition,03,Gal 4:23,addition,τησ,
03:48004024:w13:orthography,03,Gal 4:24,orthography,σεινα,σινα
03:48004029:w11:substitution,03,Gal 4:29,substitution,πνευμα,πνα
03:48004030:w17:omission,03,Gal 4:30,omission,,ο
03:48004030:w17:orthography,03,Gal 4:30,orthography,ουιοσ,υιοσ
03:48004031:w4:orthography,03,Gal 4:31,orthography,εσμε¯,εσμεν
03:48005001:w1:substitution,03,Gal 5:1,substitution,τη,ελευθερια
03:48005001:w2:substitution,03,Gal 5:1,substitution,ελευθερια,ημασ
03:48005001:w3:substitution,03,Gal 5:1,substitution,ημασ,χσ
03:48005001:w4:substitution,03,Gal 5:1,substitution,χσ,ηλευθερωσεν
03:48005001:w5:substitution,03,Gal 5:1,substitution,ηλευθερωσεν,στηκετε
03:48005001:w6:substitution,03,Gal 5:1,substitution,στηκετεουν,ουν
03:48005002:w8:substitution,03,Gal 5:2,substitution,περιτεμη,περιτεμνησθε
03:48005002:w9:addition,03,Gal 5:2,addition,σθε,
03:48005003:w9:orthography,03,Gal 5:3,orthography,εστι¯,εστιν
03:48005004:w3:substitution,03,Gal 5:4,substitution,χριστου,χυ
03:48005005:w3:substitution,03,Gal 5:5,substitution,πνευματι,πνι
03:48005006:w1:substitution,03,Gal 5:6,substitution,εν,γαρ
03:48005006:w2:substitution,03,Gal 5:6,substitution,γαρ,χω
03:48005006:w3:substitution,03,Gal 5:6,substitution,χω,ιυ
03:48005007:w8:addition,03,Gal 5:7,addition,xπειθεσθε,
03:48005009:w1:orthography,03,Gal 5:9,orthography,μεικρα,μικρα
03:48005010:w1:substitution,03,Gal 5:10,substitution,εγω,εισ
03:48005010:w2:substitution,03,Gal 5:10,substitution,πεποιθα,υμασ
03:48005010:w3:substitution,03,Gal 5:10,substitution,εισ,εν
03:48005010:w4:substitution,03,Gal 5:10,substitution,υμασ,κω
03:48005011:w14:substitution,03,Gal 5:11,substitution,σκα¯,σκανδαλον
03:48005011:w15:addition,03,Gal 5:11,addition,δαλον,
03:48005014:w11:orthography,03,Gal 5:14,orthography,αγαπησισ,αγαπησεισ
03:48005015:w10:orthography,03,Gal 5:15,orthography,αλληλω¯,αλληλων
03:48005015:w6:orthography,03,Gal 5:15,orthography,κατεσθιετε,καταισθιετε
03:48005016:w3:substitution,03,Gal 5:16,substitution,πνευματι,πνι
03:48005017:w10:substitution,03,Gal 5:17,substitution,πνευμα,πνα
03:48005017:w20:addition,03,Gal 5:17,addition,xαν,
03:48005017:w7:substitution,03,Gal 5:17,substitution,πνευματοσ,πνσ
03:48005019:w11:orthography,03,Gal 5:19,orthography,ακαθαρσεια,ακαθαρσια
03:48005019:w12:orthography,03,Gal 5:19,orthography,ασελγεια,ασελγια
03:48005019:w3:orthography,03,Gal 5:19,orthography,εστι,εστιν
03:48005020:w2:orthography,03,Gal 5:20,orthography,φαρμακεια,φαρμακια
03:48005020:w5:substitution,03,Gal 5:20,substitution,ζηλοσ,ζηλοι
03:48005020:w7:orthography,03,Gal 5:20,orthography,ερειθειαι,εριθειαι
03:48005022:w5:substitution,03,Gal 5:22,substitution,πνευματοσ,πνσ
03:48005022:w6:orthography,03,Gal 5:22,orthography,εστι¯,εστιν
03:48005024:w4:substitution,03,Gal 5:24,substitution,χριστου,χυ
03:48005025:w3:substitution,03,Gal 5:25,substitution,πνευματι,πνι
03:48005025:w4:substitution,03,Gal 5:25,substitution,πνευματι,πνι
03:48005026:w2:orthography,03,Gal 5:26,orthography,γεινωμεθα,γινωμεθα
03:48005026:w6:orthography,03,Gal 5:26,orthography,αλληλουσ,αλληλοισ
03:48005026:w7:substitution,03,Gal 5:26,substitution,φθονου¯,φθονουντεσ
03:48005026:w8:addition,03,Gal 5:26,addition,τεσ,
03:48006002:w11:substitution,03,Gal 6:2,substitution,χριστου,χυ
03:48006002:w7:orthography,03,Gal 6:2,orthography,αναπληρωσετε,αναπληρωσατε
03:48006003:w6:omission,03,Gal 6:3,omission,,τι
03:48006004:w1:substitution,03,Gal 6:4,substitution,το,δε
03:48006004:w17:orthography,03,Gal 6:4,orthography,το¯,τον
03:48006004:w2:substitution,03,Gal 6:4,substitution,δε,εργον
03:48006004:w3:substitution,03,Gal 6:4,substitution,εργον,εαυτου
03:48006004:w4:substitution,03,Gal 6:4,substitution,εαυτου,δοκιμαζετω
03:48006004:w5:substitution,03,Gal 6:4,substitution,δοκιμαζετω,εκαστοσ
03:48006007:w8:orthography,03,Gal 6:7,orthography,αν,εαν
03:48006008:w18:substitution,03,Gal 6:8,substitution,πνευμα,πνα
03:48006008:w21:substitution,03,Gal 6:8,substitution,πνευματοσ,πνσ
03:48006009:w6:orthography,03,Gal 6:9,orthography,ενκακωμεν,εγκακωμεν
03:48006010:w2:orthography,03,Gal 6:10,orthography,ου¯,ουν
03:48006010:w5:orthography,03,Gal 6:10,orthography,εχωμεν,εχομεν
03:48006012:w15:substitution,03,Gal 6:12,substitution,χριστου,χυ
03:48006013:w11:orthography,03,Gal 6:13,orthography,περιτεμεσθαι,περιτεμνεσθαι
03:48006014:w12:substitution,03,Gal 6:14,substitution,κυριου,κυ
03:48006014:w15:substitution,03,Gal 6:14,substitution,χριστου,χυ
03:48006016:w17:orthography,03,Gal 6:16,orthography,θεου,θυ
03:48006018:w4:substitution,03,Gal 6:18,substitution,κυριου,κυ
03:48006018:w7:substitution,03,Gal 6:18,substitution,χριστου,χυ
03:49001001:w1:substitution,03,Eph 1:1,substitution,παυλοσ,χυ
03:49001001:w10:substitution,03,Eph 1:1,substitution,τοισ,εν
03:49001001:w11:substitution,03,Eph 1:1,substitution,ουσιν,εφεσω
03:49001001:w2:substitution,03,Eph 1:1,substitution,αποστολοσ,ιυ
03:49001001:w3:substitution,03,Eph 1:1,substitution,χριστου,δια
03:49001001:w4:substitution,03,Eph 1:1,substitution,ιυ,θεληματοσ
03:49001001:w5:substitution,03,Eph 1:1,substitution,δια,θυ
03:49001001:w6:substitution,03,Eph 1:1,substitution,θεληματοσ,τοισ
03:49001001:w7:substitution,03,Eph 1:1,substitution,θεου,αγιοισ
03:49001001:w9:substitution,03,Eph 1:1,substitution,αγιοισ,ουσιν
03:49001002:w10:substitution,03,Eph 1:2,substitution,κυριου,κυ
03:49001002:w12:substitution,03,Eph 1:2,substitution,χριστου,χυ
03:49001002:w6:orthography,03,Eph 1:2,orthography,θεου,θυ
03:49001003:w1:substitution,03,Eph 1:3,substitution,ευλογητοσ,θσ
03:49001003:w2:substitution,03,Eph 1:3,substitution,ο,και
03:49001003:w3:substitution,03,Eph 1:3,substitution,θσ,πατηρ
03:49001003:w5:substitution,03,Eph 1:3,substitution,κυριου,κυ
03:49001003:w8:substitution,03,Eph 1:3,substitution,χριστου,χυ
03:49001005:w6:substitution,03,Eph 1:5,substitution,χριστου,ιυ
03:49001005:w7:orthography,03,Eph 1:5,orthography,ιυ,χυ
03:49001013:w19:substitution,03,Eph 1:13,substitution,εσφραγισθη,εσφραγισθητε
03:49001013:w21:substitution,03,Eph 1:13,substitution,πνευματι,πνι
03:49001014:w2:orthography,03,Eph 1:14,orthography,εστι¯,εστιν
03:49001017:w13:orthography,03,Eph 1:17,orthography,δω,δωη
03:49001017:w5:substitution,03,Eph 1:17,substitution,κυριου,κυ
03:49001017:w8:substitution,03,Eph 1:17,substitution,χριστου,χυ
03:49001018:w1:substitution,03,Eph 1:18,substitution,πεφωτισμενουσ,τουσ
03:49001018:w2:substitution,03,Eph 1:18,substitution,τουσ,οφθαλμουσ
03:49001018:w3:substitution,03,Eph 1:18,substitution,οφθαλμουσ,τησ
03:49001018:w4:substitution,03,Eph 1:18,substitution,τησ,καρδιασ
03:49001018:w5:substitution,03,Eph 1:18,substitution,καρδιασ,υμων
03:49001019:w13:orthography,03,Eph 1:19,orthography,κατη,κατα
03:49001020:w17:substitution,03,Eph 1:20,substitution,ουρα,επουρανιοισ
03:49001020:w18:addition,03,Eph 1:20,addition,νοισ,
03:49001020:w9:orthography,03,Eph 1:20,orthography,νεκρω¯,νεκρων
03:49001021:w3:substitution,03,Eph 1:21,substitution,εξουσιασ,αρχησ
03:49001021:w5:substitution,03,Eph 1:21,substitution,αρχησ,εξουσιασ
03:49001022:w10:orthography,03,Eph 1:22,orthography,εδωκε,εδωκεν
03:49001023:w12:orthography,03,Eph 1:23,orthography,πασι,πασιν
03:49002001:w9:substitution,03,Eph 2:1,substitution,επιθυμιαισ,αμαρτιαισ
03:49002002:w27:orthography,03,Eph 2:2,orthography,απειθιασ,απειθειασ
03:49002002:w6:orthography,03,Eph 2:2,orthography,το¯,τον
03:49002003:w28:orthography,03,Eph 2:3,orthography,καιοι,και
03:49002003:w29:omission,03,Eph 2:3,omission,,οι
03:49002004:w6:orthography,03,Eph 2:4,orthography,ε¯,εν
03:49002007:w9:orthography,03,Eph 2:7,orthography,υπερβαλλο¯,υπερβαλλον
03:49002008:w12:orthography,03,Eph 2:8,orthography,υμω¯,υμων
03:49002008:w13:orthography,03,Eph 2:8,orthography,θεου,θυ
03:49002010:w13:orthography,03,Eph 2:10,orthography,προητοιμασε¯,προητοιμασεν
03:49002010:w3:orthography,03,Eph 2:10,orthography,εσμε¯,εσμεν
03:49002011:w4:orthography,03,Eph 2:11,orthography,ποτευ,ποτε
03:49002011:w5:orthography,03,Eph 2:11,orthography,μεισ,υμεισ
03:49002012:w10:addition,03,Eph 2:12,addition,xπολιτιασ,
03:49002012:w7:substitution,03,Eph 2:12,substitution,χριστου,χυ
03:49002013:w1:orthography,03,Eph 2:13,orthography,νυνει,νυνι
03:49002013:w16:substitution,03,Eph 2:13,substitution,χριστου,του
03:49002014:w18:addition,03,Eph 2:14,addition,τη¯,
03:49002014:w21:omission,03,Eph 2:14,omission,,την
03:49002017:w7:orthography,03,Eph 2:17,orthography,μακρα¯,μακραν
03:49002018:w11:substitution,03,Eph 2:18,substitution,πνευμα,πνι
03:49002018:w12:addition,03,Eph 2:18,addition,τι,
03:49002019:w1:substitution,03,Eph 2:19,substitution,αραουν,ουν
03:49002019:w10:orthography,03,Eph 2:19,orthography,συνπολειται,συνπολιται
03:49002019:w16:orthography,03,Eph 2:19,orthography,θεου,θυ
03:49002019:w7:orthography,03,Eph 2:19,orthography,αλ,αλλ
03:49002019:w8:addition,03,Eph 2:19,addition,λα,
03:49002022:w11:orthography,03,Eph 2:22,orthography,πνευ,πνι
03:49002022:w12:addition,03,Eph 2:22,addition,ματι,
03:49002022:w9:substitution,03,Eph 2:22,substitution,χριστου,θυ
03:49003001:w8:substitution,03,Eph 3:1,substitution,χριστου,χυ
03:49003002:w5:orthography,03,Eph 3:2,orthography,οικονομια¯,οικονομιαν
03:49003002:w9:orthography,03,Eph 3:2,orthography,θεου,θυ
03:49003004:w13:substitution,03,Eph 3:4,substitution,χριστου,χυ
03:49003005:w15:omission,03,Eph 3:5,omission,,αποστολοισ
03:49003005:w19:substitution,03,Eph 3:5,substitution,πνευματι,πνι
03:49003007:w10:orthography,03,Eph 3:7,orthography,θεου,θυ
03:49003007:w6:orthography,03,Eph 3:7,orthography,δωρεα¯,δωρεαν
03:49003008:w17:substitution,03,Eph 3:8,substitution,χριστου,χυ
03:49003010:w19:orthography,03,Eph 3:10,orthography,θεου,θυ
03:49003012:w5:orthography,03,Eph 3:12,orthography,παρησιαν,παρρησιαν
03:49003013:w12:orthography,03,Eph 3:13,orthography,εστι¯,εστιν
03:49003013:w4:orthography,03,Eph 3:13,orthography,ενκακει¯,ενκακειν
03:49003016:w14:orthography,03,Eph 3:16,orthography,πνευ,πνσ
03:49003016:w15:addition,03,Eph 3:16,addition,ματοσ,
03:49003016:w18:orthography,03,Eph 3:16,orthography,το¯,τον
03:49003017:w3:substitution,03,Eph 3:17,substitution,χριστον,χν
03:49003019:w11:substitution,03,Eph 3:19,substitution,πληρωθη,πληρωθητε
03:49003019:w12:omission,03,Eph 3:19,omission,,εισ
03:49003019:w16:orthography,03,Eph 3:19,orthography,θεου,θυ
03:49003019:w9:substitution,03,Eph 3:19,substitution,χριστου,χυ
03:49004003:w6:substitution,03,Eph 4:3,substitution,πνευμα,πνσ
03:49004003:w7:addition,03,Eph 4:3,addition,τοσ,
03:49004004:w1:substitution,03,Eph 4:4,substitution,εν,σωμα
03:49004004:w13:orthography,03,Eph 4:4,orthography,υμω¯,υμων
03:49004004:w2:substitution,03,Eph 4:4,substitution,σωμα,και
03:49004004:w3:substitution,03,Eph 4:4,substitution,και,εν
03:49004004:w4:substitution,03,Eph 4:4,substitution,εν,πνα
03:49004004:w5:substitution,03,Eph 4:4,substitution,πνευμα,καθωσ
03:49004004:w6:substitution,03,Eph 4:4,substitution,καθωσ,και
03:49004006:w12:omission,03,Eph 4:6,omission,,και
03:49004007:w1:substitution,03,Eph 4:7,substitution,ενι,δε
03:49004007:w13:substitution,03,Eph 4:7,substitution,χριστου,χυ
03:49004007:w2:substitution,03,Eph 4:7,substitution,δε,εκαστω
03:49004007:w3:substitution,03,Eph 4:7,substitution,εκαστω,ημων
03:49004007:w4:substitution,03,Eph 4:7,substitution,υμων,εδοθη
03:49004007:w5:substitution,03,Eph 4:7,substitution,εδοθη,η
03:49004008:w8:addition,03,Eph 4:8,addition,και,
03:49004009:w11:addition,03,Eph 4:9,addition,πρω,
03:49004012:w14:substitution,03,Eph 4:12,substitution,χριστου,χυ
03:49004012:w5:orthography,03,Eph 4:12,orthography,αγιω¯,αγιων
03:49004014:w11:orthography,03,Eph 4:14,orthography,διδασκαλειασ,διδασκαλιασ
03:49004014:w17:orthography,03,Eph 4:14,orthography,ε¯,εν
03:49004014:w21:orthography,03,Eph 4:14,orthography,μεθοδιαν,μεθοδειαν
03:49004018:w22:orthography,03,Eph 4:18,orthography,αυτω¯,αυτων
03:49004018:w9:orthography,03,Eph 4:18,orthography,θεου,θυ
03:49004020:w7:substitution,03,Eph 4:20,substitution,χριστον,χν
03:49004022:w10:orthography,03,Eph 4:22,orthography,το¯,τον
03:49004022:w7:orthography,03,Eph 4:22,orthography,το¯,τον
03:49004024:w2:orthography,03,Eph 4:24,orthography,ενδυσασθε,ενδυσασθαι
03:49004024:w3:orthography,03,Eph 4:24,orthography,το¯,τον
03:49004024:w8:substitution,03,Eph 4:24,substitution,θεον,θν
03:49004028:w5:orthography,03,Eph 4:28,orthography,μαλλο¯,μαλλον
03:49004029:w10:orthography,03,Eph 4:29,orthography,αλλα,αλλ
03:49004029:w15:orthography,03,Eph 4:29,orthography,οικοδομη¯,οικοδομην
03:49004029:w20:orthography,03,Eph 4:29,orthography,χαρι¯,χαριν
03:49004030:w5:substitution,03,Eph 4:30,substitution,πνευμα,πνα
03:49004030:w9:orthography,03,Eph 4:30,orthography,θεου,θυ
03:49004032:w15:orthography,03,Eph 4:32,orthography,ημιν,υμιν
03:49005001:w1:substitution,03,Eph 5:1,substitution,γεινεσθεουν,ουν
03:49005001:w4:orthography,03,Eph 5:1,orthography,θεου,θυ
03:49005002:w15:orthography,03,Eph 5:2,orthography,υμων,ημων
03:49005002:w22:orthography,03,Eph 5:2,orthography,οσμη¯,οσμην
03:49005004:w6:orthography,03,Eph 5:4,orthography,ευτραπελεια,ευτραπελια
03:49005005:w22:substitution,03,Eph 5:5,substitution,χριστου,χυ
03:49005005:w24:orthography,03,Eph 5:5,orthography,θεου,θυ
03:49005006:w13:orthography,03,Eph 5:6,orthography,θεου,θυ
03:49005007:w3:orthography,03,Eph 5:7,orthography,γεινεσθε,γεινεσθαι
03:49005009:w10:orthography,03,Eph 5:9,orthography,διοκαιοσυνη,δικαιοσυνη
03:49005009:w6:orthography,03,Eph 5:9,orthography,ε¯,εν
03:49005012:w6:orthography,03,Eph 5:12,orthography,αυτω¯,αυτων
03:49005013:w12:orthography,03,Eph 5:13,orthography,φανερουμενο¯,φανερουμενον
03:49005014:w10:orthography,03,Eph 5:14,orthography,νεκρω¯,νεκρων
03:49005015:w1:substitution,03,Eph 5:15,substitution,βλεπετεουν,ουν
03:49005017:w12:substitution,03,Eph 5:17,substitution,κυριου,κυ
03:49005017:w13:addition,03,Eph 5:17,addition,η,
03:49005018:w12:substitution,03,Eph 5:18,substitution,πνευματι,πνι
03:49005021:w5:substitution,03,Eph 5:21,substitution,χριστου,χυ
03:49005023:w3:substitution,03,Eph 5:23,substitution,κεφαλη,εστιν
03:49005023:w4:substitution,03,Eph 5:23,substitution,εστιν,κεφαλη
03:49005024:w1:substitution,03,Eph 5:24,substitution,αλλα,ωσ
03:49005028:w1:substitution,03,Eph 5:28,substitution,ουτωσ,οφειλουσιν
03:49005028:w11:orthography,03,Eph 5:28,orthography,εαυτω¯,εαυτων
03:49005028:w15:orthography,03,Eph 5:28,orthography,τη¯,την
03:49005028:w2:substitution,03,Eph 5:28,substitution,οφειλουσιν,και
03:49005028:w3:substitution,03,Eph 5:28,substitution,καιοι,οι
03:49005029:w17:orthography,03,Eph 5:29,orthography,τη¯,την
03:49005031:w10:addition,03,Eph 5:31,addition,προσ,
03:49005031:w11:orthography,03,Eph 5:31,orthography,την,τη
03:49005031:w12:orthography,03,Eph 5:31,orthography,γυναικα,γυναικι
03:49005031:w15:orthography,03,Eph 5:31,orthography,εσονταιοι,εσονται
03:49005031:w16:omission,03,Eph 5:31,omission,,οι
03:49005031:w5:omission,03,Eph 5:31,omission,,τον
03:49005032:w10:substitution,03,Eph 5:32,substitution,χριστον,χν
03:49005032:w12:omission,03,Eph 5:32,omission,,εισ
03:49006001:w6:orthography,03,Eph 6:1,orthography,υμω¯,υμων
03:49006001:w7:omission,03,Eph 6:1,omission,,εν
03:49006002:w9:omission,03,Eph 6:2,omission,,εστιν
03:49006004:w1:substitution,03,Eph 6:4,substitution,καιοι,οι
03:49006004:w12:orthography,03,Eph 6:4,orthography,παιδεια,παιδια
03:49006004:w15:substitution,03,Eph 6:4,substitution,κυριου,κυ
03:49006004:w7:orthography,03,Eph 6:4,orthography,υμω¯,υμων
03:49006005:w16:orthography,03,Eph 6:5,orthography,υμω¯,υμων
03:49006006:w14:orthography,03,Eph 6:6,orthography,θεου,θυ
03:49006006:w9:substitution,03,Eph 6:6,substitution,χριστου,χυ
03:49006007:w1:orthography,03,Eph 6:7,orthography,μετα,μετ
03:49006007:w9:substitution,03,Eph 6:7,substitution,ανθρωπω,ανθρωποισ
03:49006009:w1:substitution,03,Eph 6:9,substitution,καιοι,οι
03:49006009:w9:orthography,03,Eph 6:9,orthography,τη¯,την
03:49006011:w5:orthography,03,Eph 6:11,orthography,θεου,θυ
03:49006012:w4:orthography,03,Eph 6:12,orthography,υμιν,ημιν
03:49006013:w7:orthography,03,Eph 6:13,orthography,θεου,θυ
03:49006014:w1:substitution,03,Eph 6:14,substitution,στητεουν,ουν
03:49006014:w5:orthography,03,Eph 6:14,orthography,υμω¯,υμων
03:49006017:w11:substitution,03,Eph 6:17,substitution,πνευματοσ,πνσ
03:49006017:w15:orthography,03,Eph 6:17,orthography,θεου,θυ
03:49006018:w11:substitution,03,Eph 6:18,substitution,πνευ,παντι
03:49006018:w12:substitution,03,Eph 6:18,substitution,ματι,καιρω
03:49006018:w13:omission,03,Eph 6:18,omission,,εν
03:49006018:w25:orthography,03,Eph 6:18,orthography,αγιω¯,αγιων
03:49006018:w7:addition,03,Eph 6:18,addition,ε¯,
03:49006020:w7:omission,03,Eph 6:20,omission,,εν
03:49006020:w7:orthography,03,Eph 6:20,orthography,αυτο,αυτω
03:49006022:w12:orthography,03,Eph 6:22,orthography,ημω¯,ημων
03:49006023:w12:substitution,03,Eph 6:23,substitution,κυριου,κυ
03:49006023:w14:substitution,03,Eph 6:23,substitution,χριστου,χυ
03:49006023:w9:orthography,03,Eph 6:23,orthography,θεου,θυ
03:49006024:w11:substitution,03,Eph 6:24,substitution,χριστον,χν
03:49006024:w8:substitution,03,Eph 6:24,substitution,κυριον,κν
03:50001001:w17:orthography,03,Phil 1:1,orthography,συ¯,συν
03:50001001:w5:substitution,03,Phil 1:1,substitution,χριστου,χυ
03:50001002:w10:substitution,03,Phil 1:2,substitution,κυριου,κυ
03:50001002:w12:substitution,03,Phil 1:2,substitution,χριστου,χυ
03:50001002:w6:orthography,03,Phil 1:2,orthography,θεου,θυ
03:50001003:w9:orthography,03,Phil 1:3,orthography,υμω¯,υμων
03:50001005:w4:orthography,03,Phil 1:5,orthography,υμω¯,υμων
03:50001006:w14:substitution,03,Phil 1:6,substitution,χριστου,χυ
03:50001006:w9:orthography,03,Phil 1:6,orthography,εργο¯,εργον
03:50001007:w12:orthography,03,Phil 1:7,orthography,εχει¯,εχειν
03:50001008:w10:orthography,03,Phil 1:8,orthography,ε¯,εν
03:50001008:w12:substitution,03,Phil 1:8,substitution,χριστου,χυ
03:50001009:w12:substitution,03,Phil 1:9,substitution,πε,περισσευη
03:50001009:w13:addition,03,Phil 1:9,addition,ρισσευση,
03:50001010:w14:substitution,03,Phil 1:10,substitution,χριστου,χυ
03:50001011:w1:substitution,03,Phil 1:11,substitution,πεπληρωμενοι,καρπον
03:50001011:w11:orthography,03,Phil 1:11,orthography,θεου,θυ
03:50001011:w2:substitution,03,Phil 1:11,substitution,καρπο¯,δικαιοσυνησ
03:50001011:w3:substitution,03,Phil 1:11,substitution,δικαιοσυνησ,τον
03:50001011:w6:substitution,03,Phil 1:11,substitution,χριστου,χυ
03:50001012:w10:orthography,03,Phil 1:12,orthography,μαλλο¯,μαλλον
03:50001012:w2:orthography,03,Phil 1:12,orthography,δευ,δε
03:50001012:w3:orthography,03,Phil 1:12,orthography,μασ,υμασ
03:50001014:w18:orthography,03,Phil 1:14,orthography,θεου,θυ
03:50001014:w6:orthography,03,Phil 1:14,orthography,ε¯,εν
03:50001015:w13:orthography,03,Phil 1:15,orthography,το¯,τον
03:50001015:w14:substitution,03,Phil 1:15,substitution,χριστον,χν
03:50001016:w1:substitution,03,Phil 1:16,substitution,⋄17οι,δε
03:50001016:w10:orthography,03,Phil 1:16,orthography,θλειψιν,θλιψιν
03:50001016:w2:substitution,03,Phil 1:16,substitution,δε,εξ
03:50001016:w3:substitution,03,Phil 1:16,substitution,εξ,εριθειασ
03:50001016:w4:substitution,03,Phil 1:16,substitution,ερειθιασ,τον
03:50001016:w5:substitution,03,Phil 1:16,substitution,χριστον,χν
03:50001017:w1:substitution,03,Phil 1:17,substitution,⋄16οι,οι
03:50001017:w2:orthography,03,Phil 1:17,orthography,με¯,μεν
03:50001018:w1:substitution,03,Phil 1:18,substitution,τι,γαρ
03:50001018:w11:orthography,03,Phil 1:18,orthography,καταγγελλετε,καταγγελλεται
03:50001018:w2:substitution,03,Phil 1:18,substitution,γαρ,πλην
03:50001019:w16:substitution,03,Phil 1:19,substitution,πνευματοσ,πνσ
03:50001019:w18:substitution,03,Phil 1:19,substitution,χριστου,χυ
03:50001019:w2:substitution,03,Phil 1:19,substitution,δε,γαρ
03:50001022:w13:orthography,03,Phil 1:22,orthography,αιρησωμαιου,αιρησομαι
03:50001022:w14:omission,03,Phil 1:22,omission,,ου
03:50001022:w4:orthography,03,Phil 1:22,orthography,ζη¯,ζην
03:50001025:w12:addition,03,Phil 1:25,addition,τη¯,
03:50001025:w17:omission,03,Phil 1:25,omission,,την
03:50001027:w27:substitution,03,Phil 1:27,substitution,συναθλου¯,συναθλουντεσ
03:50001027:w28:addition,03,Phil 1:27,addition,τεσ,
03:50001027:w6:substitution,03,Phil 1:27,substitution,χριστου,χυ
03:50001027:w7:orthography,03,Phil 1:27,orthography,πολειτευεσθε,πολιτευεσθαι
03:50001028:w12:substitution,03,Phil 1:28,substitution,ε¯,ενδιξισ
03:50001028:w13:addition,03,Phil 1:28,addition,δειξισ,
03:50001028:w15:orthography,03,Phil 1:28,orthography,υμω¯,υμων
03:50001028:w21:orthography,03,Phil 1:28,orthography,θεου,θυ
03:50001028:w8:orthography,03,Phil 1:28,orthography,αντικειμενω¯,αντικειμενων
03:50001029:w6:substitution,03,Phil 1:29,substitution,χριστου,χυ
03:50001030:w4:substitution,03,Phil 1:30,substitution,εχο¯,εχοντεσ
03:50002001:w14:substitution,03,Phil 2:1,substitution,πνευματοσ,πνσ
03:50002001:w18:orthography,03,Phil 2:1,orthography,καιοι,και
03:50002001:w19:orthography,03,Phil 2:1,orthography,κτειρμοι,οικτειρμοι
03:50002003:w1:orthography,03,Phil 2:3,orthography,μηδε¯,μηδεν
03:50002003:w12:addition,03,Phil 2:3,addition,τουσ,
03:50002003:w3:orthography,03,Phil 2:3,orthography,ερειθιαν,εριθιαν
03:50002004:w3:orthography,03,Phil 2:4,orthography,εαυτω¯,εαυτων
03:50002004:w4:substitution,03,Phil 2:4,substitution,εκαστοι,εκαστοσ
03:50002005:w4:orthography,03,Phil 2:5,orthography,ημιν,υμιν
03:50002005:w7:orthography,03,Phil 2:5,orthography,ε¯,εν
03:50002006:w4:orthography,03,Phil 2:6,orthography,θεου,θυ
03:50002007:w2:orthography,03,Phil 2:7,orthography,εαυτο¯,εαυτον
03:50002011:w11:orthography,03,Phil 2:11,orthography,θεου,θυ
03:50002012:w16:orthography,03,Phil 2:12,orthography,μαλλο¯,μαλλον
03:50002012:w8:omission,03,Phil 2:12,omission,,ωσ
03:50002014:w6:orthography,03,Phil 2:14,orthography,διαλογισμω¯,διαλογισμων
